"order_id","order_date","order_amount","user_id","user_name","city","membership","restaurant_id","restaurant_name","cuisine","rating"
"7897","2023-07-01","241.76","65","User_65","Pune","Regular","181","Restaurant_181","Indian","4"
"7898","2023-09-11","423.28","2209","User_2209","Chennai","Regular","57","Restaurant_57","Mexican","4.4000000954"
"7899","2023-03-29","1022.60","1869","User_1869","Pune","Regular","272","Restaurant_272","Indian","4.8000001907"
"7900","2023-05-03","791.77","1309","User_1309","Bangalore","Gold","94","Restaurant_94","Chinese","4.5"
"7901","2023-09-16","849.24","1940","User_1940","Hyderabad","Gold","340","Restaurant_340","Chinese","4.9000000954"
"7902","2023-12-25","551.55","2061","User_2061","Chennai","Gold","112","Restaurant_112","Chinese","3.2000000477"
"7903","2023-11-04","480.95","1772","User_1772","Hyderabad","Regular","79","Restaurant_79","Mexican","4.9000000954"
"7904","2023-10-05","157.57","2972","User_2972","Bangalore","Regular","491","Restaurant_491","Chinese","3"
"7905","2023-06-02","288.67","2458","User_2458","Bangalore","Gold","116","Restaurant_116","Chinese","4.1999998093"
"7906","2023-03-20","1219.54","1435","User_1435","Hyderabad","Regular","493","Restaurant_493","Mexican","4.1999998093"
"7907","2023-12-24","1253.75","738","User_738","Hyderabad","Gold","228","Restaurant_228","Mexican","4.0999999046"
"7908","2023-02-28","1464.42","374","User_374","Hyderabad","Regular","71","Restaurant_71","Indian","3.7000000477"
"7909","2023-12-18","1484.41","44","User_44","Chennai","Gold","130","Restaurant_130","Indian","4.5999999046"
"7910","2023-12-15","967.14","2837","User_2837","Hyderabad","Gold","480","Restaurant_480","Chinese","4"
"7911","2023-08-09","139.47","1285","User_1285","Chennai","Gold","318","Restaurant_318","Indian","3.7000000477"
"7912","2023-02-23","489.97","362","User_362","Chennai","Gold","393","Restaurant_393","Italian","4.0999999046"
"7913","2023-09-22","1027.34","1210","User_1210","Chennai","Gold","196","Restaurant_196","Italian","5"
"7914","2023-07-22","625.76","2496","User_2496","Chennai","Gold","407","Restaurant_407","Mexican","4.5999999046"
"7915","2023-11-01","424.35","1802","User_1802","Hyderabad","Regular","231","Restaurant_231","Indian","4.0999999046"
"7916","2023-03-26","1038.58","2668","User_2668","Pune","Regular","443","Restaurant_443","Mexican","3.4000000954"
"7917","2023-11-30","1275.78","447","User_447","Hyderabad","Regular","98","Restaurant_98","Indian","4"
"7918","2023-07-05","182.61","672","User_672","Bangalore","Regular","337","Restaurant_337","Mexican","4.5"
"7919","2023-11-30","1294.44","1284","User_1284","Chennai","Regular","109","Restaurant_109","Chinese","5"
"7920","2023-11-16","535.80","2566","User_2566","Bangalore","Gold","493","Restaurant_493","Mexican","4.1999998093"
"7921","2023-09-29","803.47","1147","User_1147","Hyderabad","Regular","232","Restaurant_232","Mexican","4"
"7922","2023-08-19","1316.77","487","User_487","Hyderabad","Regular","375","Restaurant_375","Chinese","4.3000001907"
"7923","2023-12-04","1466.26","2047","User_2047","Hyderabad","Gold","460","Restaurant_460","Chinese","4.5"
"7924","2023-02-07","1340.14","2515","User_2515","Pune","Regular","41","Restaurant_41","Mexican","3.7000000477"
"7925","2023-06-26","1082.25","103","User_103","Hyderabad","Regular","397","Restaurant_397","Indian","4.8000001907"
"7926","2023-12-29","1497.80","978","User_978","Pune","Regular","98","Restaurant_98","Indian","4"
"7927","2023-06-05","909.46","1412","User_1412","Chennai","Regular","419","Restaurant_419","Chinese","3.5999999046"
"7928","2023-10-21","617.53","1179","User_1179","Bangalore","Regular","364","Restaurant_364","Mexican","3.4000000954"
"7929","2023-03-12","188.64","730","User_730","Bangalore","Regular","437","Restaurant_437","Indian","3.2999999523"
"7930","2023-05-15","305.41","1693","User_1693","Pune","Gold","461","Restaurant_461","Italian","4.5999999046"
"7931","2023-05-28","1057.55","1220","User_1220","Hyderabad","Regular","71","Restaurant_71","Indian","3.7000000477"
"7932","2023-04-12","992.42","1190","User_1190","Chennai","Gold","426","Restaurant_426","Chinese","3.5"
"7933","2023-06-03","1142.61","1750","User_1750","Pune","Gold","41","Restaurant_41","Mexican","3.7000000477"
"7934","2023-01-30","1416.46","2773","User_2773","Pune","Gold","451","Restaurant_451","Chinese","3.7000000477"
"7935","2023-07-30","512.43","1997","User_1997","Pune","Gold","357","Restaurant_357","Italian","3.7999999523"
"7936","2023-09-07","1349.97","1139","User_1139","Hyderabad","Regular","16","Restaurant_16","Indian","4.5999999046"
"7937","2023-04-02","1092.74","2690","User_2690","Hyderabad","Regular","137","Restaurant_137","Indian","3.2000000477"
"7938","2023-10-16","801.35","2752","User_2752","Bangalore","Gold","489","Restaurant_489","Italian","3"
"7939","2023-04-22","997.48","1899","User_1899","Chennai","Gold","122","Restaurant_122","Indian","3.9000000954"
"7940","2023-03-08","956.04","2506","User_2506","Bangalore","Gold","316","Restaurant_316","Chinese","4.8000001907"
"7941","2023-06-05","222.50","722","User_722","Pune","Gold","231","Restaurant_231","Indian","4.0999999046"
"7942","2023-02-05","1141.67","2102","User_2102","Bangalore","Gold","298","Restaurant_298","Mexican","5"
"7943","2023-01-04","1390.82","448","User_448","Chennai","Regular","393","Restaurant_393","Italian","4.0999999046"
"7944","2023-04-05","344.63","735","User_735","Bangalore","Gold","420","Restaurant_420","Italian","4"
"7945","2023-10-07","837.89","2627","User_2627","Bangalore","Gold","39","Restaurant_39","Indian","4.8000001907"
"7946","2023-06-06","1259.54","2063","User_2063","Bangalore","Gold","253","Restaurant_253","Italian","4.5999999046"
"7947","2023-05-11","919.51","2649","User_2649","Hyderabad","Gold","305","Restaurant_305","Indian","4.5999999046"
"7948","2023-05-21","315.16","613","User_613","Chennai","Regular","350","Restaurant_350","Mexican","3.2000000477"
"7949","2023-01-12","1111.98","202","User_202","Chennai","Regular","194","Restaurant_194","Chinese","3.7999999523"
"7950","2023-11-12","336.46","2780","User_2780","Bangalore","Regular","356","Restaurant_356","Indian","4.1999998093"
"7951","2023-09-08","1062.43","1846","User_1846","Chennai","Regular","50","Restaurant_50","Mexican","4.8000001907"
"7952","2023-08-17","799.21","2388","User_2388","Hyderabad","Regular","86","Restaurant_86","Indian","4.1999998093"
"7953","2023-07-21","559.64","2255","User_2255","Chennai","Gold","170","Restaurant_170","Mexican","4.4000000954"
"7954","2023-11-01","1152.28","2447","User_2447","Chennai","Regular","215","Restaurant_215","Mexican","4.4000000954"
"7955","2023-04-17","1215.51","2364","User_2364","Chennai","Gold","394","Restaurant_394","Mexican","3.5"
"7956","2023-06-06","1080.63","1952","User_1952","Pune","Regular","79","Restaurant_79","Mexican","4.9000000954"
"7957","2023-11-02","453.12","2506","User_2506","Bangalore","Gold","209","Restaurant_209","Indian","3.5999999046"
"7958","2023-02-24","1387.53","1266","User_1266","Bangalore","Regular","123","Restaurant_123","Chinese","4.1999998093"
"7959","2023-02-09","1260.07","1493","User_1493","Chennai","Regular","223","Restaurant_223","Italian","3.4000000954"
"7960","2023-12-08","195.30","1229","User_1229","Bangalore","Regular","200","Restaurant_200","Chinese","3.9000000954"
"7961","2023-06-11","750.78","2265","User_2265","Pune","Gold","79","Restaurant_79","Mexican","4.9000000954"
"7962","2023-12-08","232.25","386","User_386","Pune","Regular","330","Restaurant_330","Italian","3.9000000954"
"7963","2023-01-15","400.35","46","User_46","Bangalore","Regular","487","Restaurant_487","Chinese","4.8000001907"
"7964","2023-02-16","327.87","759","User_759","Chennai","Regular","91","Restaurant_91","Italian","4.8000001907"
"7965","2023-09-15","502.25","1923","User_1923","Chennai","Regular","187","Restaurant_187","Chinese","3.7999999523"
"7966","2023-10-14","539.61","2443","User_2443","Pune","Regular","222","Restaurant_222","Italian","4.9000000954"
"7967","2023-10-13","516.91","957","User_957","Bangalore","Gold","230","Restaurant_230","Chinese","3.5999999046"
"7968","2023-03-11","1157.40","2009","User_2009","Chennai","Gold","341","Restaurant_341","Chinese","3.2000000477"
"7969","2023-06-11","863.74","1288","User_1288","Chennai","Regular","216","Restaurant_216","Italian","3.0999999046"
"7970","2023-07-01","1156.08","1700","User_1700","Hyderabad","Regular","5","Restaurant_5","Chinese","4.8000001907"
"7971","2023-07-29","1171.74","1802","User_1802","Hyderabad","Regular","396","Restaurant_396","Mexican","4.8000001907"
"7972","2023-11-12","1416.59","1608","User_1608","Bangalore","Gold","398","Restaurant_398","Indian","3"
"7973","2023-09-28","1380.58","1558","User_1558","Chennai","Gold","439","Restaurant_439","Mexican","3.0999999046"
"7974","2023-12-03","1422.03","2567","User_2567","Bangalore","Gold","86","Restaurant_86","Indian","4.1999998093"
"7975","2023-04-11","116.89","2229","User_2229","Hyderabad","Regular","25","Restaurant_25","Chinese","3.7000000477"
"7976","2023-01-18","232.73","2235","User_2235","Chennai","Gold","475","Restaurant_475","Italian","4.9000000954"
"7977","2023-03-12","1301.33","954","User_954","Chennai","Gold","485","Restaurant_485","Mexican","4.9000000954"
"7978","2023-10-07","516.88","93","User_93","Bangalore","Regular","343","Restaurant_343","Mexican","4.4000000954"
"7979","2023-09-13","1267.26","890","User_890","Chennai","Gold","360","Restaurant_360","Indian","4.8000001907"
"7980","2023-12-15","253.43","449","User_449","Pune","Regular","366","Restaurant_366","Indian","4.5"
"7981","2023-08-07","845.85","568","User_568","Bangalore","Regular","457","Restaurant_457","Indian","3"
"7982","2023-03-02","194.71","2867","User_2867","Bangalore","Regular","481","Restaurant_481","Indian","4.1999998093"
"7983","2023-04-29","1329.66","2705","User_2705","Pune","Regular","212","Restaurant_212","Indian","3.2000000477"
"7984","2023-10-19","1460.32","1021","User_1021","Bangalore","Regular","484","Restaurant_484","Mexican","4.1999998093"
"7985","2023-08-18","1193.77","177","User_177","Chennai","Regular","248","Restaurant_248","Italian","3"
"7986","2023-04-11","1499.83","1396","User_1396","Pune","Gold","75","Restaurant_75","Chinese","4.1999998093"
"7987","2023-08-19","623.08","1938","User_1938","Bangalore","Regular","192","Restaurant_192","Italian","4.3000001907"
"7988","2023-06-21","1240.15","2044","User_2044","Bangalore","Regular","230","Restaurant_230","Chinese","3.5999999046"
"7989","2023-02-09","1354.99","2796","User_2796","Bangalore","Gold","296","Restaurant_296","Italian","3.7999999523"
"7990","2023-01-20","1100.20","1582","User_1582","Hyderabad","Regular","380","Restaurant_380","Italian","4.5999999046"
"7991","2023-12-22","1432.87","752","User_752","Hyderabad","Gold","111","Restaurant_111","Mexican","4.1999998093"
"7992","2023-10-19","1392.04","261","User_261","Bangalore","Regular","499","Restaurant_499","Mexican","4.9000000954"
"7993","2023-12-10","385.24","354","User_354","Chennai","Regular","331","Restaurant_331","Mexican","3.4000000954"
"7994","2023-11-10","1096.66","1765","User_1765","Hyderabad","Regular","407","Restaurant_407","Mexican","4.5999999046"
"7995","2023-10-01","503.52","702","User_702","Pune","Regular","78","Restaurant_78","Indian","3.5"
"7996","2023-06-01","103.03","15","User_15","Bangalore","Regular","18","Restaurant_18","Italian","4.5"
"7997","2023-01-08","1144.59","790","User_790","Bangalore","Regular","8","Restaurant_8","Indian","4.8000001907"
"7998","2023-01-30","270.77","2515","User_2515","Pune","Regular","315","Restaurant_315","Mexican","4.6999998093"
"7999","2023-09-30","467.89","794","User_794","Bangalore","Regular","319","Restaurant_319","Indian","3.0999999046"
"8000","2023-03-30","1368.88","613","User_613","Chennai","Regular","347","Restaurant_347","Chinese","4.8000001907"
"8001","2023-08-18","664.81","2179","User_2179","Pune","Regular","374","Restaurant_374","Mexican","3.5999999046"
"8002","2023-02-03","288.96","1274","User_1274","Chennai","Gold","309","Restaurant_309","Indian","4.5"
"8003","2023-10-25","1005.67","1334","User_1334","Bangalore","Gold","383","Restaurant_383","Indian","3.0999999046"
"8004","2023-06-15","485.99","2743","User_2743","Hyderabad","Regular","86","Restaurant_86","Indian","4.1999998093"
"8005","2023-11-02","132.18","2145","User_2145","Chennai","Regular","11","Restaurant_11","Chinese","4.9000000954"
"8006","2023-05-07","1338.17","2221","User_2221","Bangalore","Gold","340","Restaurant_340","Chinese","4.9000000954"
"8007","2023-03-21","359.19","1069","User_1069","Chennai","Regular","373","Restaurant_373","Indian","3.5999999046"
"8008","2023-05-16","1201.14","459","User_459","Hyderabad","Regular","387","Restaurant_387","Mexican","3.7999999523"
"8009","2023-10-15","1036.06","104","User_104","Hyderabad","Gold","192","Restaurant_192","Italian","4.3000001907"
"8010","2023-10-13","207.90","1430","User_1430","Hyderabad","Regular","22","Restaurant_22","Chinese","5"
"8011","2023-05-31","511.60","2195","User_2195","Bangalore","Regular","314","Restaurant_314","Indian","4.0999999046"
"8012","2023-09-15","837.94","459","User_459","Hyderabad","Regular","55","Restaurant_55","Indian","3.5"
"8013","2023-11-18","960.02","2084","User_2084","Chennai","Gold","215","Restaurant_215","Mexican","4.4000000954"
"8014","2023-08-10","540.90","1870","User_1870","Bangalore","Regular","115","Restaurant_115","Chinese","3.2999999523"
"8015","2023-07-11","1215.21","636","User_636","Chennai","Regular","16","Restaurant_16","Indian","4.5999999046"
"8016","2023-12-31","310.60","293","User_293","Bangalore","Gold","190","Restaurant_190","Chinese","3.0999999046"
"8017","2023-10-12","114.45","2297","User_2297","Bangalore","Gold","147","Restaurant_147","Italian","3.2000000477"
"8018","2023-05-30","419.56","1746","User_1746","Hyderabad","Gold","318","Restaurant_318","Indian","3.7000000477"
"8019","2023-03-26","1335.99","2977","User_2977","Chennai","Gold","416","Restaurant_416","Chinese","4.5999999046"
"8020","2023-01-28","1212.37","1616","User_1616","Hyderabad","Gold","111","Restaurant_111","Mexican","4.1999998093"
"8021","2023-03-29","1066.08","2954","User_2954","Chennai","Gold","186","Restaurant_186","Indian","4.3000001907"
"8022","2023-09-23","786.44","1086","User_1086","Bangalore","Gold","366","Restaurant_366","Indian","4.5"
"8023","2023-09-27","165.45","558","User_558","Hyderabad","Regular","82","Restaurant_82","Chinese","3.2999999523"
"8024","2023-06-21","618.75","2215","User_2215","Pune","Gold","353","Restaurant_353","Indian","4.8000001907"
"8025","2023-09-03","1378.97","2911","User_2911","Pune","Regular","373","Restaurant_373","Indian","3.5999999046"
"8026","2023-12-19","788.67","2856","User_2856","Hyderabad","Regular","96","Restaurant_96","Mexican","4.4000000954"
"8027","2023-05-07","1061.65","2997","User_2997","Hyderabad","Regular","79","Restaurant_79","Mexican","4.9000000954"
"8028","2023-03-31","498.83","2723","User_2723","Chennai","Regular","81","Restaurant_81","Chinese","3.2000000477"
"8029","2023-07-28","1418.94","1117","User_1117","Hyderabad","Regular","215","Restaurant_215","Mexican","4.4000000954"
"8030","2023-05-23","1248.74","2000","User_2000","Bangalore","Regular","379","Restaurant_379","Mexican","4.0999999046"
"8031","2023-08-15","1318.28","63","User_63","Pune","Regular","324","Restaurant_324","Mexican","4.5"
"8032","2023-04-01","233.95","2108","User_2108","Chennai","Gold","88","Restaurant_88","Indian","4.8000001907"
"8033","2023-12-02","914.60","2300","User_2300","Hyderabad","Gold","264","Restaurant_264","Indian","4.3000001907"
"8034","2023-01-12","1293.46","2132","User_2132","Bangalore","Gold","392","Restaurant_392","Italian","3.2999999523"
"8035","2023-08-13","1201.17","1715","User_1715","Pune","Regular","425","Restaurant_425","Chinese","4.1999998093"
"8036","2023-05-26","1192.28","1006","User_1006","Chennai","Regular","260","Restaurant_260","Indian","4"
"8037","2023-01-01","388.22","993","User_993","Chennai","Gold","341","Restaurant_341","Chinese","3.2000000477"
"8038","2023-12-27","1437.98","2265","User_2265","Pune","Gold","312","Restaurant_312","Chinese","3.0999999046"
"8039","2023-05-21","559.38","2622","User_2622","Pune","Regular","489","Restaurant_489","Italian","3"
"8040","2023-01-21","1344.66","1495","User_1495","Chennai","Regular","83","Restaurant_83","Chinese","3.5"
"8041","2023-03-29","1344.99","1515","User_1515","Bangalore","Regular","113","Restaurant_113","Chinese","5"
"8042","2023-05-19","1245.83","599","User_599","Hyderabad","Gold","368","Restaurant_368","Indian","4.4000000954"
"8043","2023-03-23","1069.96","2547","User_2547","Chennai","Regular","284","Restaurant_284","Indian","4.6999998093"
"8044","2023-08-03","772.72","215","User_215","Bangalore","Gold","453","Restaurant_453","Chinese","3.7000000477"
"8045","2023-01-21","1194.38","302","User_302","Pune","Gold","5","Restaurant_5","Chinese","4.8000001907"
"8046","2023-12-31","475.27","1348","User_1348","Hyderabad","Regular","324","Restaurant_324","Mexican","4.5"
"8047","2023-03-28","432.43","2509","User_2509","Pune","Gold","2","Restaurant_2","Indian","4.0999999046"
"8048","2023-07-27","963.21","316","User_316","Pune","Gold","433","Restaurant_433","Italian","3.2000000477"
"8049","2023-05-30","1428.42","2076","User_2076","Bangalore","Gold","304","Restaurant_304","Italian","4.0999999046"
"8050","2023-02-24","741.77","2470","User_2470","Hyderabad","Regular","283","Restaurant_283","Chinese","4.5999999046"
"8051","2023-02-01","1257.71","1115","User_1115","Chennai","Regular","349","Restaurant_349","Indian","4.5"
"8052","2023-04-06","701.15","2920","User_2920","Bangalore","Gold","46","Restaurant_46","Chinese","3.5999999046"
"8053","2023-05-07","879.90","290","User_290","Hyderabad","Regular","152","Restaurant_152","Indian","4.8000001907"
"8054","2023-03-24","564.56","1724","User_1724","Bangalore","Regular","129","Restaurant_129","Indian","4.0999999046"
"8055","2023-06-22","634.13","583","User_583","Pune","Gold","412","Restaurant_412","Mexican","4"
"8056","2023-11-06","885.60","836","User_836","Bangalore","Gold","400","Restaurant_400","Mexican","3.4000000954"
"8057","2023-06-23","116.51","256","User_256","Bangalore","Regular","474","Restaurant_474","Mexican","3.5"
"8058","2023-03-22","604.70","2477","User_2477","Bangalore","Gold","39","Restaurant_39","Indian","4.8000001907"
"8059","2023-06-18","634.01","499","User_499","Bangalore","Regular","335","Restaurant_335","Italian","3.9000000954"
"8060","2023-12-01","376.67","2269","User_2269","Hyderabad","Regular","109","Restaurant_109","Chinese","5"
"8061","2023-07-08","736.90","802","User_802","Hyderabad","Gold","162","Restaurant_162","Italian","3.2999999523"
"8062","2023-08-13","381.51","2142","User_2142","Chennai","Gold","381","Restaurant_381","Italian","4.5999999046"
"8063","2023-11-24","353.52","292","User_292","Hyderabad","Gold","301","Restaurant_301","Italian","4.8000001907"
"8064","2023-02-21","499.01","799","User_799","Chennai","Regular","369","Restaurant_369","Italian","3"
"8065","2023-09-04","214.57","2701","User_2701","Chennai","Gold","110","Restaurant_110","Mexican","4.1999998093"
"8066","2023-09-05","203.17","1184","User_1184","Pune","Gold","100","Restaurant_100","Indian","3.2999999523"
"8067","2023-03-28","1182.12","1604","User_1604","Hyderabad","Regular","131","Restaurant_131","Italian","3.4000000954"
"8068","2023-09-13","1208.40","1917","User_1917","Chennai","Gold","497","Restaurant_497","Mexican","4.4000000954"
"8069","2023-10-19","1415.81","581","User_581","Chennai","Gold","211","Restaurant_211","Chinese","3.0999999046"
"8070","2023-12-29","637.53","636","User_636","Chennai","Regular","421","Restaurant_421","Indian","3"
"8071","2023-04-25","598.70","1806","User_1806","Chennai","Gold","318","Restaurant_318","Indian","3.7000000477"
"8072","2023-07-06","112.72","2744","User_2744","Hyderabad","Gold","416","Restaurant_416","Chinese","4.5999999046"
"8073","2023-01-16","1054.79","1083","User_1083","Hyderabad","Regular","422","Restaurant_422","Mexican","3"
"8074","2023-03-29","306.40","1279","User_1279","Bangalore","Regular","47","Restaurant_47","Indian","3.4000000954"
"8075","2023-07-15","960.99","786","User_786","Hyderabad","Gold","434","Restaurant_434","Italian","4.6999998093"
"8076","2023-05-14","692.17","733","User_733","Chennai","Gold","237","Restaurant_237","Italian","4.5"
"8077","2023-06-23","1024.84","2658","User_2658","Bangalore","Regular","78","Restaurant_78","Indian","3.5"
"8078","2023-03-01","279.18","321","User_321","Chennai","Regular","462","Restaurant_462","Italian","3.0999999046"
"8079","2023-03-19","770.01","2062","User_2062","Hyderabad","Gold","93","Restaurant_93","Chinese","4.9000000954"
"8080","2023-07-22","426.67","497","User_497","Hyderabad","Regular","370","Restaurant_370","Chinese","4.4000000954"
"8081","2023-07-31","1183.20","2034","User_2034","Pune","Gold","349","Restaurant_349","Indian","4.5"
"8082","2023-01-16","205.37","368","User_368","Pune","Regular","92","Restaurant_92","Mexican","4.9000000954"
"8083","2023-10-08","858.29","2410","User_2410","Hyderabad","Gold","444","Restaurant_444","Chinese","4.6999998093"
"8084","2023-02-10","560.06","2390","User_2390","Hyderabad","Gold","82","Restaurant_82","Chinese","3.2999999523"
"8085","2023-12-27","1060.34","1027","User_1027","Chennai","Gold","222","Restaurant_222","Italian","4.9000000954"
"8086","2023-05-19","556.19","1264","User_1264","Chennai","Regular","483","Restaurant_483","Chinese","4.5"
"8087","2023-08-02","1253.74","885","User_885","Chennai","Gold","404","Restaurant_404","Indian","3.7999999523"
"8088","2023-01-14","290.73","944","User_944","Bangalore","Regular","154","Restaurant_154","Chinese","4.6999998093"
"8089","2023-08-11","745.59","1476","User_1476","Pune","Gold","342","Restaurant_342","Mexican","4.0999999046"
"8090","2023-03-08","661.26","500","User_500","Chennai","Regular","133","Restaurant_133","Italian","4.5"
"8091","2023-11-24","647.32","1214","User_1214","Pune","Gold","362","Restaurant_362","Indian","4.0999999046"
"8092","2023-10-16","160.23","664","User_664","Pune","Regular","138","Restaurant_138","Indian","4.8000001907"
"8093","2023-02-11","1361.09","2104","User_2104","Bangalore","Gold","86","Restaurant_86","Indian","4.1999998093"
"8094","2023-07-01","812.56","1710","User_1710","Hyderabad","Regular","228","Restaurant_228","Mexican","4.0999999046"
"8095","2023-11-25","1457.41","985","User_985","Bangalore","Regular","341","Restaurant_341","Chinese","3.2000000477"
"8096","2023-11-04","864.19","2137","User_2137","Pune","Gold","379","Restaurant_379","Mexican","4.0999999046"
"8097","2023-03-15","1092.06","2944","User_2944","Hyderabad","Gold","99","Restaurant_99","Italian","4"
"8098","2023-01-16","1487.59","209","User_209","Pune","Regular","32","Restaurant_32","Italian","3.2000000477"
"8099","2023-02-27","376.46","1558","User_1558","Chennai","Gold","386","Restaurant_386","Italian","4.3000001907"
"8100","2023-03-06","882.28","2051","User_2051","Bangalore","Regular","275","Restaurant_275","Italian","3.7999999523"
"8101","2023-12-06","998.12","1958","User_1958","Chennai","Regular","175","Restaurant_175","Chinese","4.0999999046"
"8102","2023-05-25","785.21","1044","User_1044","Bangalore","Regular","128","Restaurant_128","Indian","4.5"
"8103","2023-02-12","591.29","774","User_774","Bangalore","Gold","296","Restaurant_296","Italian","3.7999999523"
"8104","2023-01-17","171.74","530","User_530","Pune","Regular","422","Restaurant_422","Mexican","3"
"8105","2023-08-08","512.58","337","User_337","Pune","Gold","426","Restaurant_426","Chinese","3.5"
"8106","2023-10-06","566.59","269","User_269","Bangalore","Gold","16","Restaurant_16","Indian","4.5999999046"
"8107","2023-04-11","365.62","522","User_522","Bangalore","Gold","11","Restaurant_11","Chinese","4.9000000954"
"8108","2023-10-10","623.92","872","User_872","Hyderabad","Gold","4","Restaurant_4","Chinese","4.0999999046"
"8109","2023-09-04","977.90","1196","User_1196","Pune","Gold","74","Restaurant_74","Chinese","4.3000001907"
"8110","2023-06-20","1053.98","831","User_831","Pune","Regular","122","Restaurant_122","Indian","3.9000000954"
"8111","2023-05-10","282.27","2474","User_2474","Chennai","Gold","103","Restaurant_103","Mexican","4.9000000954"
"8112","2023-09-05","583.83","894","User_894","Chennai","Regular","44","Restaurant_44","Indian","3.9000000954"
"8113","2023-11-06","557.58","2861","User_2861","Pune","Gold","72","Restaurant_72","Mexican","3.4000000954"
"8114","2023-08-13","1114.77","2461","User_2461","Bangalore","Gold","48","Restaurant_48","Mexican","3.7999999523"
"8115","2023-08-04","946.63","81","User_81","Chennai","Regular","26","Restaurant_26","Chinese","4.5999999046"
"8116","2023-04-01","1061.29","1434","User_1434","Hyderabad","Gold","214","Restaurant_214","Chinese","3.4000000954"
"8117","2023-09-16","755.76","116","User_116","Hyderabad","Gold","412","Restaurant_412","Mexican","4"
"8118","2023-12-10","1372.44","1087","User_1087","Pune","Regular","236","Restaurant_236","Italian","4.1999998093"
"8119","2023-09-21","1173.06","1660","User_1660","Bangalore","Regular","100","Restaurant_100","Indian","3.2999999523"
"8120","2023-11-16","423.14","2096","User_2096","Pune","Regular","21","Restaurant_21","Indian","3.5"
"8121","2023-11-06","151.99","1381","User_1381","Bangalore","Regular","32","Restaurant_32","Italian","3.2000000477"
"8122","2023-05-29","357.80","175","User_175","Hyderabad","Gold","41","Restaurant_41","Mexican","3.7000000477"
"8123","2023-11-07","907.87","583","User_583","Pune","Gold","186","Restaurant_186","Indian","4.3000001907"
"8124","2023-05-14","904.02","1917","User_1917","Chennai","Gold","36","Restaurant_36","Italian","3.5"
"8125","2023-05-10","128.10","714","User_714","Hyderabad","Gold","208","Restaurant_208","Mexican","4.6999998093"
"8126","2023-12-17","1137.13","1178","User_1178","Chennai","Regular","430","Restaurant_430","Mexican","4.0999999046"
"8127","2023-11-02","510.35","680","User_680","Bangalore","Gold","45","Restaurant_45","Mexican","3"
"8128","2023-04-06","930.29","2796","User_2796","Bangalore","Gold","266","Restaurant_266","Italian","3.9000000954"
"8129","2023-10-25","974.88","901","User_901","Bangalore","Regular","479","Restaurant_479","Indian","3.7999999523"
"8130","2023-10-04","1084.32","2409","User_2409","Chennai","Regular","403","Restaurant_403","Indian","3.5999999046"
"8131","2023-05-16","1413.09","1041","User_1041","Bangalore","Regular","403","Restaurant_403","Indian","3.5999999046"
"8132","2023-02-19","108.54","904","User_904","Chennai","Gold","27","Restaurant_27","Italian","4.4000000954"
"8133","2023-07-18","545.24","2810","User_2810","Bangalore","Regular","41","Restaurant_41","Mexican","3.7000000477"
"8134","2023-05-07","988.51","1066","User_1066","Bangalore","Regular","58","Restaurant_58","Indian","4.4000000954"
"8135","2023-09-12","1454.97","494","User_494","Hyderabad","Regular","23","Restaurant_23","Chinese","3.7999999523"
"8136","2023-09-15","815.22","1773","User_1773","Pune","Regular","6","Restaurant_6","Chinese","4.8000001907"
"8137","2023-07-03","546.67","1387","User_1387","Pune","Gold","483","Restaurant_483","Chinese","4.5"
"8138","2023-11-04","1358.92","1802","User_1802","Hyderabad","Regular","122","Restaurant_122","Indian","3.9000000954"
"8139","2023-11-16","300.30","58","User_58","Bangalore","Regular","93","Restaurant_93","Chinese","4.9000000954"
"8140","2023-12-04","974.39","2634","User_2634","Chennai","Regular","39","Restaurant_39","Indian","4.8000001907"
"8141","2023-09-17","1292.22","2993","User_2993","Chennai","Gold","327","Restaurant_327","Indian","3.2000000477"
"8142","2023-04-24","923.83","2585","User_2585","Pune","Gold","400","Restaurant_400","Mexican","3.4000000954"
"8143","2023-07-13","1330.61","515","User_515","Chennai","Regular","120","Restaurant_120","Italian","3.2000000477"
"8144","2023-04-15","1297.07","1226","User_1226","Hyderabad","Gold","46","Restaurant_46","Chinese","3.5999999046"
"8145","2023-07-03","789.28","1479","User_1479","Pune","Regular","205","Restaurant_205","Italian","4.1999998093"
"8146","2023-10-10","1296.09","875","User_875","Hyderabad","Regular","407","Restaurant_407","Mexican","4.5999999046"
"8147","2023-07-14","795.99","2765","User_2765","Chennai","Gold","474","Restaurant_474","Mexican","3.5"
"8148","2023-06-16","393.80","2566","User_2566","Bangalore","Gold","435","Restaurant_435","Italian","3.0999999046"
"8149","2023-01-11","1045.09","2220","User_2220","Bangalore","Regular","224","Restaurant_224","Chinese","4.8000001907"
"8150","2023-10-20","616.21","933","User_933","Hyderabad","Regular","319","Restaurant_319","Indian","3.0999999046"
"8151","2023-10-04","965.36","88","User_88","Pune","Gold","65","Restaurant_65","Mexican","3.2000000477"
"8152","2023-10-26","1397.18","2062","User_2062","Hyderabad","Gold","200","Restaurant_200","Chinese","3.9000000954"
"8153","2023-11-02","868.85","628","User_628","Pune","Regular","273","Restaurant_273","Indian","3.9000000954"
"8154","2023-11-01","551.56","2481","User_2481","Bangalore","Gold","251","Restaurant_251","Chinese","3.9000000954"
